id,code,year,fraud,profit_sales,sales_totalasset,roa,leverage,account_receivable,account_payable,inventory,sales,firm_size,totalasset,name_auditor,name_auditor_before,audit,industry,totaldebt,ni,operate_cashflow
TTZ.2021,TTZ,2021,1,0.1340,0.0729,0.0098,0.1404,"-327,009,973","-26,349,173","3,386,079,591","5,836,397,901",25.11,"80,085,904,467",NVT,NVT,1,Materials,"11,241,347,966","782,044,216","2,675,895,042"
TTZ.2022,TTZ,2022,0,-0.4411,0.0685,-0.0302,0.1251,"-1,581,178,515","-1,727,357,151","-642,986,739","5,209,036,950",25.05,"76,060,858,067",NVT,NVT,1,Materials,"9,513,990,815","-2,297,689,249","3,054,827,376"
TTZ.2023,TTZ,2023,1,-0.2812,0.0492,-0.0138,0.1306,"2,448,526,250","400,031,186","1,331,289,659","3,735,242,200",25.05,"75,885,350,250",NVT,NVT,1,Materials,"9,914,022,001","-1,050,482,317","-2,046,288,940"
TV2.2017,TV2,2017,0,0.1167,1.1771,0.1373,0.6787,"95,541,559,945","-97,991,449,578","-296,067,027,088","1,838,030,120,532",28.08,"1,561,428,649,135",UHY,UHY,1,Industrials,"1,059,767,639,530","214,451,134,908","324,806,042,479"
TV2.2018,TV2,2018,0,0.1223,0.8393,0.1027,0.6812,"414,057,064,620","433,893,023,633","-127,004,305,080","1,840,415,052,112",28.42,"2,192,693,991,812",AASC,AASC,1,Industrials,"1,493,660,663,163","225,104,882,035","247,997,533,272"
TV2.2019,TV2,2019,0,0.0768,1.4230,0.1093,0.6011,"-148,570,117,022","-90,704,855,661","463,475,160,939","3,321,521,086,244",28.48,"2,334,091,245,022",AASC,AASC,1,Industrials,"1,402,955,807,502","255,141,101,575","-205,176,055,932"
TV2.2020,TV2,2020,0,0.0784,1.0031,0.0786,0.6501,"1,039,937,812,231","765,795,780,872","-418,061,551,400","3,346,394,846,990",28.84,"3,336,016,514,830",KPMG,AASC,0,Industrials,"2,168,751,588,374","262,198,864,970","501,516,431,192"
TV2.2021,TV2,2021,0,0.0749,0.8127,0.0609,0.6918,"1,162,041,244,371","920,781,795,023","137,377,935,357","3,629,140,570,492",29.13,"4,465,745,204,205",EY,KPMG,0,Industrials,"3,089,533,383,397","271,756,448,849","-272,873,180,034"
TV2.2022,TV2,2022,0,0.0400,0.4423,0.0177,0.5462,"-1,105,418,758,033","-1,457,088,257,381","-216,316,835,562","1,322,050,620,541",28.73,"2,988,754,675,229",EY,EY,0,Industrials,"1,632,445,126,016","52,886,514,290","8,117,331,859"
TV2.2023,TV2,2023,0,0.0501,0.4313,0.0216,0.4581,"-387,055,663,792","-505,129,278,437","-11,571,046,027","1,061,339,545,659",28.53,"2,461,045,530,310",EY,EY,0,Industrials,"1,127,315,847,579","53,146,020,662","-149,706,398,392"
TV3.2017,TV3,2017,0,0.0349,1.4496,0.0505,0.6477,"-19,618,671,166","6,612,548,328","-585,062,465","400,545,053,218",26.34,"276,322,036,101",UHY,UHY,1,Industrials,"178,983,897,283","13,960,818,533","43,189,081,905"
TV3.2018,TV3,2018,0,0.0379,1.3111,0.0497,0.6503,"50,264,759,400","10,236,140,592","-4,123,491,807","381,485,576,182",26.40,"290,975,814,578",Deloitte,Deloitte,0,Industrials,"189,220,037,875","14,455,703,885","-23,750,166,453"
TV3.2019,TV3,2019,0,0.0435,1.2407,0.0540,0.6539,"22,114,222,373","15,661,756,694","-8,381,256,188","388,748,715,204",26.47,"313,334,418,245",Deloitte,Deloitte,0,Industrials,"204,881,794,569","16,918,912,973","18,612,973,410"
TV3.2020,TV3,2020,0,0.0480,1.2824,0.0615,0.6373,"14,895,966,140","-1,657,177,075","190,193,393","408,938,167,809",26.49,"318,879,857,115",UHY,Deloitte,3,Industrials,"203,224,617,494","19,619,895,145","14,896,889,592"
TV3.2021,TV3,2021,0,0.0637,0.9639,0.0614,0.6195,"27,120,619,546","74,732,703","1,220,888,693","316,338,431,189",26.52,"328,188,346,494",VACO,UHY,2,Industrials,"203,299,350,197","20,145,822,676","-20,743,379,230"
TV3.2022,TV3,2022,0,0.0791,0.9324,0.0738,0.4728,"-38,409,710,386","-75,886,698,635","5,401,956,639","251,241,254,893",26.32,"269,461,370,892",VACO,VACO,1,Industrials,"127,412,651,562","19,885,723,033","-33,380,673,855"
TV3.2023,TV3,2023,0,0.0738,0.7076,0.0522,0.4737,"-3,762,310,150","7,108,099,678","13,369,831,833","200,933,522,638",26.37,"283,949,490,227",VACO,VACO,1,Industrials,"134,520,751,240","14,827,664,157","6,149,597,754"
TV4.2017,TV4,2017,0,0.1213,0.7890,0.0957,0.2999,"-5,304,326,499","2,309,562,227","-4,645,873,449","206,167,296,707",26.29,"261,314,456,649",A&C,A&C,1,Industrials,"78,363,805,035","25,009,516,200","30,849,739,418"
TV4.2018,TV4,2018,0,0.1019,0.9195,0.0937,0.3181,"-8,184,166,968","7,250,223,267","-4,561,934,795","247,466,571,102",26.32,"269,127,304,052",AASC,A&C,2,Industrials,"85,614,028,302","25,221,128,580","26,397,923,351"
TV4.2019,TV4,2019,0,0.0818,0.7079,0.0579,0.3982,"24,037,861,769","30,511,220,013","-358,403,146","206,455,105,647",26.40,"291,636,514,682",A&C,AASC,2,Industrials,"116,125,248,315","16,886,072,475","20,758,278,203"
TV4.2020,TV4,2020,0,0.1103,0.7478,0.0825,0.4470,"33,565,946,645","33,934,847,843","-3,470,746,546","251,014,677,317",26.54,"335,678,747,688",A&C,A&C,1,Industrials,"150,060,096,158","27,677,516,116","16,878,289,955"
TV4.2021,TV4,2021,0,0.1208,0.8243,0.0996,0.3853,"-7,692,860,474","-13,624,543,444","2,915,037,161","291,923,781,679",26.59,"354,131,990,685",A&C,A&C,1,Industrials,"136,435,552,714","35,270,538,053","14,977,054,514"
TV4.2022,TV4,2022,0,0.1385,0.7383,0.1023,0.3710,"65,658,284,487","14,185,020,268","1,577,266,832","299,704,889,470",26.73,"405,959,590,910",A&C,A&C,1,Industrials,"150,620,572,982","41,519,214,762","-31,340,811,508"
TV4.2023,TV4,2023,0,0.1622,0.5403,0.0876,0.3074,"-17,167,821,518","-35,689,421,015","420,822,388","202,012,905,877",26.65,"373,910,469,174",A&C,A&C,1,Industrials,"114,931,151,967","32,757,796,650","-11,900,651,441"
TVD.2017,TVD,2017,0,0.0103,0.8627,0.0089,0.8540,"-166,019,632,155","171,066,883,593","188,321,172,834","2,915,588,114,627",28.85,"3,379,678,624,819",AASC,BDO,2,Energy,"2,886,109,727,525","29,982,905,356","212,328,975,625"
TVD.2018,TVD,2018,0,0.0146,1.5699,0.0230,0.8115,"130,216,810,370","-680,366,821,145","-396,017,847,040","4,267,181,641,149",28.63,"2,718,176,097,013",AASC,AASC,1,Energy,"2,205,742,906,380","62,424,351,372","1,024,718,392,163"
TVD.2019,TVD,2019,0,0.0134,1.8105,0.0242,0.7966,"33,491,458,249","-205,804,252,917","44,282,189,573","4,545,506,502,269",28.55,"2,510,677,393,269",AASC,AASC,1,Energy,"1,999,938,653,463","60,729,900,545","577,044,617,576"
TVD.2020,TVD,2020,0,0.0146,1.6829,0.0246,0.8068,"113,348,249,889","154,768,565,347","210,433,593,465","4,494,198,229,077",28.61,"2,670,528,121,014",PKF,AASC,2,Energy,"2,154,707,218,810","65,812,062,943","500,647,043,970"
TVD.2021,TVD,2021,0,0.0204,2.2566,0.0461,0.7637,"-88,387,283,111","-347,747,460,348","38,220,891,568","5,339,563,379,588",28.49,"2,366,147,150,998",PKF,PKF,1,Energy,"1,806,959,758,462","109,178,553,275","699,557,029,983"
TVD.2022,TVD,2022,0,0.0261,2.4970,0.0652,0.7544,"900,111,839,958","233,648,600,073","-42,506,868,151","6,754,206,823,380",28.63,"2,704,949,853,373",PKF,PKF,1,Energy,"2,040,608,358,535","176,314,601,424","224,395,071,548"
TVD.2023,TVD,2023,0,0.0211,3.0751,0.0650,0.6672,"-367,997,603,914","-622,483,019,831","-124,327,532,175","6,536,409,932,341",28.39,"2,125,611,619,893",AASC,PKF,2,Energy,"1,418,125,338,704","138,186,124,464","416,705,273,965"
TVT.2017,TVT,2017,0,0.0356,1.6272,0.0580,0.5486,"-8,822,179,653","-308,596,497,034","-61,786,408,472","2,533,980,659,630",28.07,"1,557,298,793,612",KPMG,KPMG,0,Consumer Discretionary,"854,402,423,597","90,323,990,246","181,690,316,219"
TVT.2018,TVT,2018,0,0.0439,1.4550,0.0639,0.5414,"-8,992,290,888","14,603,507,149","48,745,082,561","2,335,383,170,181",28.10,"1,605,098,211,755",KPMG,KPMG,0,Consumer Discretionary,"869,005,930,746","102,494,379,080","251,396,369,908"
TVT.2019,TVT,2019,0,0.0416,1.3239,0.0551,0.6409,"31,777,426,921","176,444,065,027","-52,270,429,388","2,159,465,524,410",28.12,"1,631,194,912,419",PKF,KPMG,3,Consumer Discretionary,"1,045,449,995,773","89,807,634,400","206,315,228,210"
TVT.2020,TVT,2020,0,0.0406,1.1536,0.0468,0.6328,"-74,003,331,669","-24,038,697,285","-132,312,172,464","1,861,903,326,428",28.11,"1,614,002,073,624",AFC,PKF,2,Consumer Discretionary,"1,021,411,298,488","75,527,258,617","337,914,992,536"
TVT.2021,TVT,2021,0,0.0594,1.0628,0.0632,0.5474,"-4,651,441,427","-260,068,264,927","30,475,592,760","1,478,153,512,839",27.96,"1,390,787,540,801",AFC,AFC,1,Consumer Discretionary,"761,343,033,561","87,850,977,143","116,088,690,838"
TVT.2022,TVT,2022,0,0.0282,1.0810,0.0305,0.6570,"-63,558,388,389","429,941,388,436","203,734,952,076","1,960,197,276,355",28.23,"1,813,280,222,657",AFC,AFC,1,Consumer Discretionary,"1,191,284,421,997","55,224,658,409","142,858,781,868"
TVT.2023,TVT,2023,0,0.0075,1.1560,0.0087,0.6046,"-43,122,207,849","-310,850,391,819","4,229,696,943","1,683,510,313,397",28.01,"1,456,299,937,669",AFC,AFC,1,Consumer Discretionary,"880,434,030,178","12,685,672,219","56,107,516,505"
TXM.2017,TXM,2017,0,0.0151,2.7387,0.0412,0.3905,"62,273,024,662","12,073,647,842","-2,664,658,486","545,321,822,379",26.02,"199,115,364,019",Anviet,Anviet,1,Industrials,"77,761,083,732","8,207,391,399","-56,510,663,896"
TXM.2018,TXM,2018,0,0.0014,2.8638,0.0039,0.2557,"-36,146,799,684","-37,869,581,723","-4,152,827,366","446,803,936,677",25.77,"156,016,618,101",Anviet,Anviet,1,Industrials,"39,891,502,009","612,322,085","17,254,198,013"
TXM.2019,TXM,2019,0,0.0033,2.0076,0.0066,0.1709,"-24,905,213,260","-15,647,795,210","5,103,644,818","284,856,122,072",25.68,"141,891,552,811",Anviet,Anviet,1,Industrials,"24,243,706,799","936,684,508","10,107,662,438"
TXM.2020,TXM,2020,0,0.0021,1.2278,0.0026,0.1493,"-13,119,422,735","-3,917,021,700","-8,264,594,910","167,215,729,527",25.64,"136,187,026,813",Anviet,Anviet,1,Industrials,"20,326,685,099","347,547,707","17,481,347,105"
TXM.2021,TXM,2021,0,0.0000,1.4348,0.0001,0.2866,"50,949,620,869","26,074,153,357","508,282,978","232,328,092,170",25.81,"161,922,574,026",Anviet,Anviet,1,Industrials,"46,400,838,456","8,941,563","-46,610,975,152"
TXM.2022,TXM,2022,0,0.0001,1.2827,0.0001,0.4131,"33,062,127,294","34,939,382,100","4,406,120,336","252,542,711,891",26.01,"196,879,651,565",Anviet,Anviet,1,Industrials,"81,340,220,556","17,695,439","-8,130,407,735"
TXM.2023,TXM,2023,0,-0.0420,0.8202,-0.0345,0.1811,"-56,152,619,927","-56,824,073,828","-5,679,033,325","111,051,710,760",25.63,"135,388,467,688",Anviet,Anviet,1,Industrials,"24,516,146,728","-4,667,110,049","19,011,985,885"
TYA.2017,TYA,2017,0,0.0459,1.7756,0.0815,0.4668,"78,158,997,908","126,154,657,267","134,052,794,039","1,556,964,805,274",27.50,"876,889,745,622",KPMG,KPMG,0,Industrials,"409,369,791,779","71,427,831,140","-74,760,947,530"
TYA.2018,TYA,2018,0,0.0354,2.2020,0.0779,0.4502,"29,065,024,399","-44,154,638,044","-65,486,380,758","1,786,361,973,513",27.42,"811,256,801,812",KPMG,KPMG,0,Industrials,"365,215,153,735","63,180,675,328","103,717,003,475"
TYA.2019,TYA,2019,0,0.0473,2.0599,0.0973,0.4758,"-4,783,447,714","69,694,750,217","58,329,160,311","1,882,760,028,922",27.54,"914,006,030,271",KPMG,KPMG,0,Industrials,"434,909,903,952","88,970,215,603","-65,530,480,783"
TYA.2020,TYA,2020,0,0.0431,1.8577,0.0801,0.4645,"8,988,028,870","-20,482,900,206","-71,658,517,852","1,657,383,168,889",27.52,"892,193,305,320",KPMG,KPMG,0,Industrials,"414,427,003,746","71,504,254,353","147,996,083,715"
TYA.2021,TYA,2021,0,0.0315,1.7494,0.0551,0.5977,"35,269,670,808","312,277,222,617","277,272,527,716","2,127,113,291,305",27.83,"1,215,935,258,927",KPMG,KPMG,0,Industrials,"726,704,226,363","66,979,107,976","-194,678,505,593"
TYA.2022,TYA,2022,0,0.0153,1.9929,0.0305,0.5305,"6,262,755,421","-170,967,340,779","-147,515,741,204","2,087,710,406,510",27.68,"1,047,597,639,383",KPMG,KPMG,0,Industrials,"555,736,885,584","31,950,212,288","112,994,567,914"
TYA.2023,TYA,2023,0,0.0007,1.5364,0.0010,0.4978,"-97,947,721,604","-80,129,290,051","-79,132,121,380","1,467,791,489,154",27.59,"955,342,703,130",KPMG,KPMG,0,Industrials,"475,607,595,533","961,317,011","174,229,742,357"
UIC.2017,UIC,2017,0,0.0264,5.1753,0.1366,0.4199,"-38,858,475,643","-9,420,497,410","-13,475,951,240","2,293,350,181,811",26.82,"443,137,143,985",CPA,CPA,1,Utilities,"186,066,569,300","60,521,140,768","67,257,903,161"
UIC.2018,UIC,2018,0,0.0212,5.5464,0.1176,0.4159,"-2,354,342,419","4,744,960,803","-13,776,807,338","2,544,586,244,543",26.85,"458,784,319,884",CPA,CPA,1,Utilities,"190,811,530,103","53,969,963,396","63,245,705,328"
UIC.2019,UIC,2019,0,0.0216,5.8767,0.1271,0.3878,"-1,148,958,399","-9,262,717,135","6,046,606,542","2,751,388,238,748",26.87,"468,183,979,790",CPA,CPA,1,Utilities,"181,548,812,968","59,516,338,554","81,766,460,832"
UIC.2020,UIC,2020,0,0.0228,5.1254,0.1171,0.4343,"2,611,513,642","39,895,039,963","4,727,565,601","2,613,134,656,855",26.96,"509,837,828,229",CPA,CPA,1,Utilities,"221,443,852,931","59,686,259,259","60,670,270,682"
UIC.2021,UIC,2021,0,0.0223,5.5252,0.1233,0.2555,"-14,135,326,679","-107,100,275,866","10,245,422,865","2,472,642,977,366",26.83,"447,524,236,478",CPA,CPA,1,Utilities,"114,343,577,065","55,172,684,115","58,236,473,935"
UIC.2022,UIC,2022,0,0.0203,5.2564,0.1070,0.2583,"-23,585,943,681","10,801,332,649","6,189,216,471","2,546,694,864,168",26.91,"484,489,613,563",CPA,CPA,1,Utilities,"125,144,909,714","51,819,224,959","83,483,466,664"
UIC.2023,UIC,2023,0,0.0199,4.2926,0.0852,0.2870,"25,954,613,101","38,645,638,991","9,167,517,109","2,450,028,021,042",27.07,"570,753,235,216",CPA,CPA,1,Utilities,"163,790,548,705","48,654,367,161","53,583,278,973"
UNI.2017,UNI,2017,0,0.0569,0.0933,0.0053,0.0822,"1,195,392,036","4,550,713,595","-1,765,237,439","16,138,629,804",25.88,"172,921,608,667",AASC,AASC,1,Information Technology,"14,213,592,534","918,896,720","-772,560,397"
UNI.2018,UNI,2018,0,0.0233,0.0453,0.0011,0.0729,"-2,800,155,360","-1,716,642,936","-143,905,376","7,766,856,804",25.87,"171,385,842,121",AASC,AASC,1,Information Technology,"12,496,949,598","180,876,390","4,125,513,450"
UNI.2019,UNI,2019,0,0.0007,0.0387,0.0000,0.0574,"-8,290,720,464","-2,819,517,133","-259,160,308","6,531,481,478",25.85,"168,570,998,886",AASC,AASC,1,Information Technology,"9,677,432,465","4,673,898","6,235,955,009"
UNI.2020,UNI,2020,0,0.1585,0.0208,0.0033,0.1150,"-29,009,780,946","11,056,491,676","-560,461,445","3,743,586,811",25.92,"180,220,817,207",AASC,AASC,1,Information Technology,"20,733,924,141","593,326,645","28,167,017,442"
UNI.2021,UNI,2021,0,0.0212,0.0032,0.0001,0.3763,"-1,646,908,159","77,728,867,448","-23,449,067","828,017,552",26.29,"261,677,137,918",AASC,AASC,1,Information Technology,"98,462,791,589","17,533,263","799,936,062"
UNI.2022,UNI,2022,0,0.8500,0.0006,0.0005,0.6554,"95,463,650,263","212,455,928,757","364,627,530,991","286,529,778",26.89,"474,376,628,692",AASC,AASC,1,Information Technology,"310,918,720,346","243,562,017","-410,821,576,496"
UNI.2023,UNI,2023,0,0.3893,0.0034,0.0013,0.6697,"-14,591,170,745","21,919,437,234","38,365,223,933","1,710,000,000",26.93,"496,961,727,955",AASC,AASC,1,Information Technology,"332,838,157,580","665,662,029","-22,745,834,435"
V12.2017,V12,2017,0,0.0118,1.0351,0.0123,0.8476,"111,693,697,155","86,931,266,014","-12,645,332,897","634,030,323,429",27.14,"612,508,208,547",KPMG,KPMG,0,Industrials,"519,131,735,569","7,509,090,446","-39,276,589,946"
V12.2018,V12,2018,0,0.0133,0.8852,0.0117,0.8731,"100,039,150,274","122,621,749,016","1,788,308,478","650,702,719,338",27.32,"735,061,483,425",Deloitte,KPMG,0,Industrials,"641,753,484,585","8,627,125,862","62,126,004,557"
V12.2019,V12,2019,0,0.0125,0.3765,0.0047,0.9307,"481,476,846,152","574,167,374,318","4,807,154,569","491,812,094,804",27.90,"1,306,417,991,448",AASC,Deloitte,3,Industrials,"1,215,920,858,903","6,153,733,705","159,782,870,970"
V12.2020,V12,2020,0,0.0134,1.0631,0.0143,0.8699,"-562,588,361,976","-619,305,355,583","35,771,396,262","729,152,530,352",27.25,"685,847,221,980",AASC,AASC,1,Industrials,"596,615,503,320","9,805,591,549","-87,839,091,507"
V12.2021,V12,2021,0,0.0131,0.8326,0.0109,0.8428,"-68,479,387,655","-122,614,732,191","-56,438,260,099","468,237,135,888",27.06,"562,392,795,956",AASC,AASC,1,Industrials,"474,000,771,129","6,141,906,167","60,990,694,175"
V12.2022,V12,2022,0,0.0183,0.7777,0.0143,0.7954,"-94,916,482,926","-128,993,031,508","-50,041,198,636","337,355,469,452",26.80,"433,764,811,567",AASC,AASC,1,Industrials,"345,007,739,621","6,183,047,119","7,672,818,849"
V12.2023,V12,2023,0,0.0252,0.6214,0.0157,0.7314,"67,069,322,917","92,394,927,434","10,062,889,815","371,646,017,566",27.12,"598,049,114,139",A&C,AASC,2,Industrials,"437,402,667,055","9,367,847,865","53,385,381,426"
V21.2017,V21,2017,0,0.1377,0.5433,0.0748,0.6876,"83,640,091,535","5,910,145,910","334,855,590","210,010,821,473",26.68,"386,552,498,320",AVA,AVA,1,Industrials,"265,776,832,483","28,927,306,506","-32,306,724,791"
V21.2018,V21,2018,0,-0.0362,0.1232,-0.0045,0.8227,"34,814,973,413","280,986,738,874","239,099,538,533","81,897,454,485",27.22,"664,576,711,853",AVA,AVA,1,Industrials,"546,763,571,357","-2,962,525,341","-49,216,788,763"
V21.2019,V21,2019,0,0.0017,0.9115,0.0016,0.7212,"-49,345,439,127","-247,622,247,670","-202,074,186,732","378,114,031,343",26.75,"414,806,519,320",AVA,AVA,1,Industrials,"299,141,323,687","661,264,024","37,002,787,439"
V21.2020,V21,2020,0,0.0071,0.3719,0.0026,0.7322,"3,459,832,806","21,295,487,596","9,899,323,395","162,752,725,227",26.80,"437,640,548,364",AVA,AVA,1,Industrials,"320,436,811,283","1,150,350,656","9,963,483,887"
V21.2021,V21,2021,0,0.0296,0.3740,0.0111,0.6397,"-100,882,164,769","-105,774,585,966","-68,135,819,997","125,499,975,935",26.54,"335,579,886,720",AVA,AVA,1,Industrials,"214,662,225,317","3,713,924,322","55,032,346,222"
V21.2022,V21,2022,0,0.0152,0.1931,0.0029,0.6158,"-5,505,314,459","-19,394,598,964","2,694,106,755","61,220,235,368",26.48,"317,114,172,544",PKF,AVA,2,Industrials,"195,267,626,353","928,884,788","-30,641,177,505"
V21.2023,V21,2023,0,0.0005,0.3327,0.0002,0.6231,"-7,650,299,042","6,271,569,590","12,618,391,314","107,609,657,162",26.50,"323,444,750,092",PKF,PKF,1,Industrials,"201,539,195,943","59,007,958","-25,375,366,083"
VAF.2017,VAF,2017,0,0.0608,1.4377,0.0874,0.2635,"2,149,082,282","-60,719,420,513","9,211,965,487","943,171,685,394",27.21,"656,048,055,621",AVA,AVA,1,Materials,"172,885,685,865","57,345,871,761","-13,428,181,660"
VAF.2018,VAF,2018,0,0.0500,1.4812,0.0740,0.2482,"21,049,314,951","-14,421,659,132","-48,799,563,371","945,617,388,247",27.18,"638,419,871,761",AVA,AVA,1,Materials,"158,464,026,733","47,250,733,705","73,721,870,846"
VAF.2019,VAF,2019,0,0.0151,1.3853,0.0209,0.2237,"34,748,439,215","-30,502,395,260","-18,262,608,972","792,538,716,038",27.07,"572,102,825,182",AVA,AVA,1,Materials,"127,961,631,473","11,962,868,252","-63,135,965,034"
VAF.2020,VAF,2020,0,0.0289,1.2694,0.0367,0.2218,"31,326,155,862","2,256,720,358","-21,964,931,837","745,246,282,579",27.10,"587,090,009,236",AVA,AVA,1,Materials,"130,218,351,831","21,557,362,756","12,172,038,187"
VAF.2021,VAF,2021,0,0.0333,1.2587,0.0420,0.3050,"-101,602,563,934","73,085,463,479","40,351,977,876","839,036,038,685",27.23,"666,614,848,262",Anviet,AVA,2,Materials,"203,303,815,310","27,980,337,068","155,906,679,678"
VAF.2022,VAF,2022,0,0.0415,1.4902,0.0618,0.2243,"3,019,081,561","-65,897,330,236","22,114,183,280","913,041,618,398",27.14,"612,707,039,397",Anviet,Anviet,1,Materials,"137,406,485,074","37,867,212,736","-54,465,274,378"
VAF.2023,VAF,2023,0,0.0631,1.5164,0.0957,0.2356,"4,771,759,226","18,221,881,518","79,744,084,143","1,001,606,092,818",27.22,"660,530,246,613",Anviet,Anviet,1,Materials,"155,628,366,592","63,197,613,834","-18,132,268,474"
VBC.2017,VBC,2017,0,0.0351,1.8180,0.0639,0.7513,"31,796,493,968","33,434,378,644","-12,728,851,184","763,387,201,110",26.76,"419,909,414,009",AISC,AISC,1,Materials,"315,460,053,372","26,811,349,918","15,397,329,430"
VBC.2018,VBC,2018,0,0.0298,1.9228,0.0573,0.7703,"10,330,376,220","59,202,841,247","60,638,186,790","935,169,447,077",26.91,"486,357,831,405",A&C,AISC,2,Materials,"374,662,894,619","27,877,520,149","-33,492,797,417"
VBC.2019,VBC,2019,0,0.0288,1.9696,0.0567,0.7504,"29,701,101,860","2,541,244,134","-34,386,312,841","990,051,071,610",26.94,"502,678,714,176",A&C,A&C,1,Materials,"377,204,138,753","28,478,343,137","30,824,762,037"
VBC.2020,VBC,2020,0,0.0302,2.1621,0.0654,0.6847,"-40,969,847,607","-87,401,085,683","-15,006,951,286","915,179,323,483",26.77,"423,285,781,545",IFC,A&C,2,Materials,"289,803,053,070","27,668,889,439","100,596,399,136"
VBC.2021,VBC,2021,0,0.0274,2.3658,0.0648,0.6723,"15,905,726,829","2,022,013,834","13,309,324,726","1,026,871,148,582",26.80,"434,041,199,276",A&C,IFC,2,Materials,"291,825,066,904","28,112,069,423","38,480,574,158"
VBC.2022,VBC,2022,0,0.0274,2.1665,0.0593,0.6731,"5,009,233,207","17,470,681,850","16,159,035,089","995,451,464,436",26.85,"459,482,346,348",A&C,A&C,1,Materials,"309,295,748,754","27,261,706,297","-10,721,570,298"
VBC.2023,VBC,2023,0,0.0321,2.2537,0.0723,0.5935,"-15,102,432,936","-78,936,847,740","-46,144,273,950","874,808,591,051",26.68,"388,165,250,942",A&C,A&C,1,Materials,"230,358,901,014","28,069,439,843","83,166,733,368"
VC1.2017,VC1,2017,0,0.0244,0.7665,0.0187,0.7047,"11,969,458,577","12,405,580,116","12,848,238,996","623,226,514,371",27.42,"813,115,335,835",KPMG,KPMG,0,Industrials,"572,981,058,098","15,175,765,761","-31,494,296,348"
VC1.2018,VC1,2018,0,0.0315,0.5665,0.0179,0.7304,"11,439,569,473","73,815,863,932","65,162,606,148","501,707,886,354",27.51,"885,562,119,597",Deloitte,Deloitte,0,Industrials,"646,796,922,030","15,807,284,694","6,334,664,792"
VC1.2019,VC1,2019,0,0.0084,0.6678,0.0056,0.7654,"131,164,171,721","101,645,214,743","-13,482,810,090","652,984,565,756",27.61,"977,820,180,170",Deloitte,Deloitte,0,Industrials,"748,442,136,773","5,512,845,830","-75,800,249,137"
VC1.2020,VC1,2020,0,0.0248,0.4493,0.0111,0.7239,"-21,035,807,916","-121,728,208,323","-77,402,032,229","388,951,234,062",27.49,"865,739,645,589",AVA,Deloitte,3,Industrials,"626,713,928,450","9,647,673,742","-46,070,245,576"
VC1.2021,VC1,2021,0,0.0225,0.3690,0.0083,0.7052,"-75,638,829,554","-38,382,436,647","33,795,417,661","307,821,852,487",27.45,"834,290,706,776",AVA,AVA,1,Industrials,"588,331,491,803","6,933,497,834","22,397,387,530"
VC1.2022,VC1,2022,0,0.0058,0.6331,0.0037,0.6384,"-21,605,460,277","-155,438,438,437","-119,789,858,957","429,289,093,699",27.24,"678,052,574,331",AASC,AVA,2,Industrials,"432,893,053,366","2,499,949,984","18,746,789,729"
VC1.2023,VC1,2023,0,0.0118,0.3138,0.0037,0.6507,"-17,357,737,702","28,842,107,250","13,261,752,710","222,687,685,088",27.29,"709,554,270,195",AASC,AASC,1,Industrials,"461,735,160,616","2,620,614,329","-3,689,191,135"
VC2.2017,VC2,2017,0,0.0146,0.9279,0.0136,0.8647,"-12,454,643,305","-292,887,923,965","-275,515,340,267","2,096,870,603,250",28.45,"2,259,759,063,585",KPMG,KPMG,0,Industrials,"1,954,044,150,901","30,701,248,475","-173,566,432,068"
VC2.2018,VC2,2018,0,0.0172,0.5974,0.0103,0.8671,"42,712,517,395","25,079,267,041","2,836,462,062","1,363,486,530,297",28.46,"2,282,517,794,413",KPMG,KPMG,0,Industrials,"1,979,123,417,942","23,490,820,270","-30,434,756,139"
VC2.2019,VC2,2019,0,0.0186,0.6570,0.0122,0.8381,"84,384,414,068","-331,695,876,517","-305,604,594,121","1,291,582,176,226",28.31,"1,965,777,092,994",Deloitte,KPMG,0,Industrials,"1,647,427,541,425","24,060,175,098","32,583,483,137"
VC2.2020,VC2,2020,0,0.0138,0.7116,0.0098,0.8137,"3,639,548,591","-287,540,781,387","-357,967,464,885","1,189,357,073,633",28.14,"1,671,295,676,231",AASC,Deloitte,3,Industrials,"1,359,886,760,038","16,424,364,624","35,431,997,872"
VC2.2021,VC2,2021,0,0.0694,0.4043,0.0280,0.7023,"360,564,919,139","177,676,603,520","-206,209,771,275","885,140,560,725",28.41,"2,189,381,390,103",AASC,AASC,1,Industrials,"1,537,563,363,558","61,401,110,352","-59,505,094,836"
VC2.2022,VC2,2022,0,0.0303,0.4226,0.0128,0.7057,"158,999,500,202","81,563,351,578","46,551,759,903","969,624,192,867",28.46,"2,294,360,858,759",AASC,AASC,1,Industrials,"1,619,126,715,136","29,365,675,406","-251,242,937,996"
VC2.2023,VC2,2023,0,0.0141,0.3923,0.0055,0.6786,"244,262,854,415","263,103,660,671","82,199,478,974","1,088,148,710,818",28.65,"2,773,706,351,987",AASC,AASC,1,Industrials,"1,882,230,375,807","15,337,728,962","-240,854,573,833"
VC3.2017,VC3,2017,0,0.0802,0.6903,0.0554,0.5768,"85,691,662,642","-404,237,852,917","-320,485,983,485","542,239,002,510",27.39,"785,519,365,369",EY,EY,0,Industrials,"453,078,026,381","43,503,228,123","40,458,163,574"
